start_point,end_point
93800679653,009dc6a40cf06a27f08e0a549a96d189061cf1d35e272e302fb9a86f84633688
93800467734,009dc6a40cf06a27f08e0a549a96d189061cf1d35e272e302fb9a86f84633688
93800998170,00a8a2bf874a9c4af91593502dfc3166f338b796098d4ee70c397501855e8696
93800398303,00c1b9814b6a16f6cc97415bff7785b05ae71fed28a7bff11d1e8d6be274a920
93800939479,00c3b46c0c3be1f082c74b5b9e0dfbf80b2824318d927fdf641d6601ede260a6
93800255928,00ce35bc791e906f4224ad8587ac5db8c212c8e58cbae5be6e283975884eb24e
93800183995,00e007e593ed2248df38d7d16f49c4f8e100ede43e003980320fb90557464ee5
93800858435,00e1a9a3338fc6f74426bf6d80750a4ec20a016016474f7c140acd7046c1316a
93800141365,00e1a9a3338fc6f74426bf6d80750a4ec20a016016474f7c140acd7046c1316a
93800376180,00e472377aff6bb37858180f348163a00a1880405ab157164da989d61c383278
93800582439,00e472377aff6bb37858180f348163a00a1880405ab157164da989d61c383278
93800848539,00e472377aff6bb37858180f348163a00a1880405ab157164da989d61c383278
93800904908,00e598ce104b4a9c5f09e4e02f5eff52fff4c1437001d7ae26e22e50436a19c5
93800058787,00fc8f9ed36079db1178a96423d7c5ebd1b80c194eb1c868d7b7b4ff27336a47
93800083084,00fdac1ef24156f9c31786635dc74b374474c4196dad4f69ed8ffa643e0ab525
93800223522,0102feffd113885d4ed2725f5ec9b651334e9e5c5c3540962378237ed5cb257b
93800862765,0106a3250e88b652069c6da71fff86de5b251f2090d41b2bbd5cdd20425ee4a4
93800084707,0116915ece67b7bf4d777a4bba32a85b2a296af3e569cc59c20f097254fbd869
93800610426,0117066a9a0aec1057f16ad0cf8c843d6286c810786baaab1cd115a875204043
93800560421,0117066a9a0aec1057f16ad0cf8c843d6286c810786baaab1cd115a875204043
93800388158,0117066a9a0aec1057f16ad0cf8c843d6286c810786baaab1cd115a875204043
93800950239,011785233390ba41eddb546468831ab6ffab5a486bcfbb1c99b15adb20216ce0
93800806941,0119efa738b87f4e6cdffd677eda25ebeb38b52709a5a36682786bbe264e8727
93800331702,0121d3ad90f2b115a08632fcf0bb5d58b83304addd3c0916f6e4f49adfdcd5ab
93800431856,0121d3ad90f2b115a08632fcf0bb5d58b83304addd3c0916f6e4f49adfdcd5ab
93800157296,0126c93d14f7a7ba82cfe90ed8b5fefad8b09f25bd2e65dd565d83be2dbcfbb5
93800372755,012d0b0b36b10fb7f84c1e1039dc74153dc03da656810cf13fdadd6b811d4e85
93800509709,01376be8e1975ed5f84f0a02fbe7f12bca6b9c3f973e2a2d8eb02bc84fd68833
93800461739,013a902bb08816332d8bd2481bf586e09c260a0456d3e3c5e8f7cfed3fd3ec46
93800010303,01446fea0e0c87dd1ce45c4a5111e648d2561bb44ac2a7f05bf7554ec475874a
93800589605,01446fea0e0c87dd1ce45c4a5111e648d2561bb44ac2a7f05bf7554ec475874a
93800507212,0147d9ff1feccaf8dc3aefbecd14cd5ee5282fafa22c5f7ea727bc24de0fc104
93800345323,0147d9ff1feccaf8dc3aefbecd14cd5ee5282fafa22c5f7ea727bc24de0fc104
93800454156,014e2cb3bd3b6347cd76c4eb42d610acba2347e0bfbecace35c1f5e67f3e4945
93800783341,01621cfc3adf4cf4ae9d67a0f44a2710c294ad6e2c14ce277738e54c16775230
93800702750,0166b1773ddee68c455f79a55d11967ff3e666164364c2e3f048bd86c857854d
93800419549,0184cac4dbd9a6695a961e3d477c8581ab79b25dcf628cf031a152ae173d61c2
93800122275,0196a141a3e941a8d6bd51f3987fe2bc1faa9f3eea44690d8209fd51a3661299
93800098262,0196a141a3e941a8d6bd51f3987fe2bc1faa9f3eea44690d8209fd51a3661299
93800348967,0196a141a3e941a8d6bd51f3987fe2bc1faa9f3eea44690d8209fd51a3661299
93800545050,0196a141a3e941a8d6bd51f3987fe2bc1faa9f3eea44690d8209fd51a3661299
93800849045,01a89c32786b36880ddcdfd49f458effe8350a5f7145206024fd9f6d78f37802
93800493972,01b202ef165fc004fc0a05444040c001cef2f007f2471adae4ca7e412824d315
93800871113,01b9d3ad164ba238f1a8c0d9e71f8f900a0e799a325a267010eb4f89d3e66777
93800257585,01bbd4d1ba0791706f35ec9edfde6cc7ce39abafa41a75e29d0bb6ab639b764d
93800057958,01ca252cf6f67bbb82cc520908c7277ba055525e4b934e4680f9e0a24fc63807
93800926330,01ca252cf6f67bbb82cc520908c7277ba055525e4b934e4680f9e0a24fc63807
93800106049,01d627da18695bd5caefee36a4d945326a03965faeedf8e2512a14dd89647d16
93800816376,01e4bf4c9fb8846cb10402534f00dc5cc026268c19acfcc3a6c091f0de491847
93800317249,01e721d09f05fa80a1e7635c3b8ec7b4ce20958ae5a5a70f3ceb5f0e4a015c02
93800190587,01f33cc4be61368330c6fc9e595131aedaa8313f59a9d5cac931b50ff928847a
93800937641,01f33cc4be61368330c6fc9e595131aedaa8313f59a9d5cac931b50ff928847a
93800006610,01f39f33d97713da656877f17efea1b4765fde4c128f595c4c1b88ceac40ef30
93800226165,020bb95526764a84b45a8d8de2b17d62b87110c0015a6652d288185667bc360f
93800146113,020d2828154109481ab79dc89cfa1752ee626a0331ed2f07a6736603a7685a25
93800275977,020e4ca0c072f44f4a7466af27bba7bd06abad2bf31be7b93668b906bb95dfe4
93800835494,020f4189fa955bfea02f8273715986eb0d25e78f72aad71f0cd25db316b63615
93800864773,0211dcd0c3dfac21042bd2d2a1c225d4ecc203f07b39f06a1177e6ca7f0e2eeb
93800195308,0214978f3cebe2709c5fe26c2af745b4dd554ca2d10744ae01ceef02cdf6d727
93800197104,0214978f3cebe2709c5fe26c2af745b4dd554ca2d10744ae01ceef02cdf6d727
93800647517,0219e26af98a1d7c9fd235b7d4bdb7c31bd0495255869e08500d8584f3971c5c
93800167884,0232dc9a03e0e5f3a86861c8fba4bc2a9dc7504684382446be2a725dae250da6
93800007764,0232dc9a03e0e5f3a86861c8fba4bc2a9dc7504684382446be2a725dae250da6
93800348379,023eb305749293e14b5d82b527e4eb65369251438f25695e5b78f7b747a545c1
93800912417,0245f3cc91ceca27246177114826b50836d9b96c1ecc14f2b1d6114f59e616c9
93800652436,0245f3cc91ceca27246177114826b50836d9b96c1ecc14f2b1d6114f59e616c9
93800275126,0245f3cc91ceca27246177114826b50836d9b96c1ecc14f2b1d6114f59e616c9
93800955341,0245f3cc91ceca27246177114826b50836d9b96c1ecc14f2b1d6114f59e616c9
93800496447,0248396e48dda724d56f3e78fa9e8d6ee63e375487289d88376a9baac60c11c5
93800430944,024a051365dbcd431653ea539b6e596987ebe3d0186aac617758369199509eb7
93800859267,026049e27bcd276d8698f134218f31e2417cd6dea29772b95e39c0d83f537afd
93800617645,026049e27bcd276d8698f134218f31e2417cd6dea29772b95e39c0d83f537afd
93800889244,026085d21c0b4887e26fd0c07501f774af80447ef0d19ef5545e17c97ecf8ae8
93800174356,026804432062b45460dcdfeb06c1462c0b8130cc555451a368a39711fbfab874
93800204420,0269eccf1c1b62381bd7378f3622d8b99184383fe46c3372a8e15110234d801e
93800604178,0269eccf1c1b62381bd7378f3622d8b99184383fe46c3372a8e15110234d801e
93800616298,026a518e0fb261b471c5f9266f338adafa49a2e560550b8fde189493ff909ba7
93800329899,026a5709df80ebbb0e5d5f784bcc779721b8c78d099275adb28fde5db2ba3fe9
93800454205,0279691673908cdd7a98147a7975105196714ee998252495bcadc6971b65b045
93800976832,027dca02cf169d5a24377080e1004f7d32ae242ace0f6ed7bf2248bf25ae1a39
93800807618,0283a3b4dbc0f771411976e37792ed04cc9938f4c5ff6d4b05d4486c7aa064e2
93800589167,02893ba568dda481ac5174736afce2769fbbc6aee550dce8e3f564f53cf9106f
93800974611,0289582a5a681c908b52ae799a68988ac2f94ed00feb6bb5182db08a1d1e8fdd
93800131240,0289582a5a681c908b52ae799a68988ac2f94ed00feb6bb5182db08a1d1e8fdd
93800988489,028b6e7da16c2ddec409836135b704d6716f60291e4c5592685a816dd3e94b85
93800956456,028b6e7da16c2ddec409836135b704d6716f60291e4c5592685a816dd3e94b85
93800330471,02900998ce641615b7120bcce4a811ff228f03c970735f02c95e6c28246b1548
93800351238,029af54a4d2f14423a2e0ca5f4076ad23ebb5a2d570d3f012edb90aa978e495d
93800195362,029b6ed0c8b80b85deb4a77ae2fc5e6b39def9a6a2641da5b689e8cea4f17c51
93800276265,029b6ed0c8b80b85deb4a77ae2fc5e6b39def9a6a2641da5b689e8cea4f17c51
93800327673,02a2be0bb51c6ee175717697ccfc91224b849ad69f1abd619461cd6d13d765e6
93800951500,02a2be0bb51c6ee175717697ccfc91224b849ad69f1abd619461cd6d13d765e6
93800339051,02a2be0bb51c6ee175717697ccfc91224b849ad69f1abd619461cd6d13d765e6
93800271136,02a641c104c7248bf6f14da94bbc68a7b2d9ddcd98e5fa25f0b8489fe00130fd
93800923990,02b40f4fb290bd55f8c915bb8981ac18e9e50e1025efeb27dad1bc4b2c232a47
93800853691,02b40fdf82251963c5ade5984681266ed84948494b74d72786ec9df2b0a74e2e
93800545153,02b40fdf82251963c5ade5984681266ed84948494b74d72786ec9df2b0a74e2e
93800809509,02bd52966749745c749b5dfde112c707237abb6ff2b9ba7b2a08d49203a033c4
93800732156,02bd52966749745c749b5dfde112c707237abb6ff2b9ba7b2a08d49203a033c4
93800106501,02bd52966749745c749b5dfde112c707237abb6ff2b9ba7b2a08d49203a033c4
93800343681,02c245b216d76bb3828e4c5594dc2b5408cea756bf7b522ea8f9f0ac9356f85f
93800501021,02d679a0022d0a8cdc21ff31a6ae6a573c3a7aaabb26cc78c86fd2eb3e240761
93800960689,02e57e0611607edd9c787da70bde07ff5f132f33b46b15a6cda34aac71a1d0d9
93800791590,02e965c69ad78bb80dc1715af6bcf70e2b0478d545f9ebec551217adf0589012
93800019031,02ff54eae3a177af4c70889a5480b84dea9a38e203014bf6723d38ec889e8380
93800278723,03000f4234b06564356570a77d99c9184ed134689e2e18cfc6080769240556c8
93800048406,031322fc6fa9395f34a736eba07c032fa3a53cd6b243a63d3b4aa47de5756cce
93800403383,031322fc6fa9395f34a736eba07c032fa3a53cd6b243a63d3b4aa47de5756cce
93800921856,031a0711a0de4eab633cf768dd06adbcd5e91a02170435ee5d8bd1f04c62e89f
93800297073,0323e69929d896ace0ef17d4501468f39d3ef5e7888cfad726b5717d67e3b8ed
93800887731,0323e69929d896ace0ef17d4501468f39d3ef5e7888cfad726b5717d67e3b8ed
93800661515,032aff4637b8b92cdffb196f1d98bf241cffa8b5d4499a067f200ed704d5d4c3
93800137703,0339c5847670874ff4381b117746068bd1fb42d6b1c873e3fd7d8791b6f852be
93800995541,0339e6ab036428f39c3d79e13e52eaafeab47edc9b7d7274fb746a231d65ec14
93800244750,0339e6ab036428f39c3d79e13e52eaafeab47edc9b7d7274fb746a231d65ec14
93800188869,033f2b69d2722a1698e8302e24e7af13c9e698f537445e38581e9fad7ab47dc5
93800154129,034de867b632fde31bf7927736522139ad095f1362209f488360bbc07857f575
93800071932,03528a3d1978c12ffac0de602e3a8412ca516acac1f019a58d3b2c329db29bd7
93800665456,03528a3d1978c12ffac0de602e3a8412ca516acac1f019a58d3b2c329db29bd7
93800206585,035b0b127a6a20863d990519689d4f0487513e1ed65c13ed5017a20eef86fb4f
93800573974,0361aa6a3bc39b114f52ad08d177e4d8e2447024c89880557c9f9efba3fda294
93800457536,03620b5ef17f5056a7ec72ff877d368bf70b7a390dda3df57b93b7c823c5769b
93800805453,03620b5ef17f5056a7ec72ff877d368bf70b7a390dda3df57b93b7c823c5769b
93800911785,0368a10e01fe51ce0082ec15c4355debe7604818f22c4c616e58526df2647484
93800747591,0368a10e01fe51ce0082ec15c4355debe7604818f22c4c616e58526df2647484
93800357467,036e39f3ac2f0ef3ae140de8d3223b6620e34de831ed4dcf8b59da9818ec5e4c
93800824467,036e39f3ac2f0ef3ae140de8d3223b6620e34de831ed4dcf8b59da9818ec5e4c
93800826064,037158b2102823d6c1b5d83d538c6a33f410473bf1e839ab6b1481639cb91680
93800512204,037158b2102823d6c1b5d83d538c6a33f410473bf1e839ab6b1481639cb91680
93800191723,03727cc20ed4fe8d5c7065321e6a510e1c1ff5ee32e2a9ec5516c187d4e88074
93800576607,03921dd599f9470f937ad46991c3b2c0a96edfc0d6c9fa427e9c41ea650dc076
93800917805,03b69b2b8036a2073d2143769239df49a003e7e60881a68c3046b34dc9fd30f9
93800832025,03b69b2b8036a2073d2143769239df49a003e7e60881a68c3046b34dc9fd30f9
93800678750,03b69b2b8036a2073d2143769239df49a003e7e60881a68c3046b34dc9fd30f9
93800541918,03b69b2b8036a2073d2143769239df49a003e7e60881a68c3046b34dc9fd30f9
93800980445,03e7c84d5e4decaf9712aaca615e125926a4d9a9c08d8c3fc43c35537ea29012
93800202734,03ff97709a14e1bd5fffffb748d63aee24b32f563b793036409d59ec56d985d7
93800973700,04023499e870292ae75b234f4e67c3dd5f3b3df0025314776867d17ee3414b78
93800609556,04023499e870292ae75b234f4e67c3dd5f3b3df0025314776867d17ee3414b78
93800055348,04023499e870292ae75b234f4e67c3dd5f3b3df0025314776867d17ee3414b78
93800661179,04023499e870292ae75b234f4e67c3dd5f3b3df0025314776867d17ee3414b78
93800171927,04045574470340275cfda7e759189f218d6502ce50edf6759451eb1332c4a01d
93800008477,040dcf0cbeb21f693e5ed02a9801c521de8a491991496e694100d5119c1267b7
93800930726,040ea07d79f632d5d3587fcba96d76ee2d64f244ea081ba66504f06c8e13581f
93800456375,0413b0ac179b8ce8f85ae1c5b0fa8db94e60ca972254cd9b4b43aadc369422be
93800072318,0413b0ac179b8ce8f85ae1c5b0fa8db94e60ca972254cd9b4b43aadc369422be
93800193941,0423d1257171ac28ceeb1aa316eec6ed02b4d0aaf589ddce721fdbdddc2a965a
93800074350,0423d1257171ac28ceeb1aa316eec6ed02b4d0aaf589ddce721fdbdddc2a965a
93800177639,0423d1257171ac28ceeb1aa316eec6ed02b4d0aaf589ddce721fdbdddc2a965a
93800520022,0423d1257171ac28ceeb1aa316eec6ed02b4d0aaf589ddce721fdbdddc2a965a
93800986518,04303f43f5a8c94e100cf9aa679a36404deb9f5a1b830d17e6bd76ce233756a1
93800740352,04303f43f5a8c94e100cf9aa679a36404deb9f5a1b830d17e6bd76ce233756a1
93800059366,04303f43f5a8c94e100cf9aa679a36404deb9f5a1b830d17e6bd76ce233756a1
93800741619,04303f43f5a8c94e100cf9aa679a36404deb9f5a1b830d17e6bd76ce233756a1
93800512895,04303f43f5a8c94e100cf9aa679a36404deb9f5a1b830d17e6bd76ce233756a1
93800054907,0448c2ccf8a3bf9f7c1c2a6d38739cf98b5b1c321e5b99b57798ad2487407f0a
93800219294,0448c2ccf8a3bf9f7c1c2a6d38739cf98b5b1c321e5b99b57798ad2487407f0a
93800942884,0448c2ccf8a3bf9f7c1c2a6d38739cf98b5b1c321e5b99b57798ad2487407f0a
93800360636,0448c2ccf8a3bf9f7c1c2a6d38739cf98b5b1c321e5b99b57798ad2487407f0a
93800120258,0448c2ccf8a3bf9f7c1c2a6d38739cf98b5b1c321e5b99b57798ad2487407f0a
93800301889,044f62d06fa1792c63bd476ef2eb1bd1ca00e418f257357560beaa5462adc99a
93800177600,0453708a1b1d2499c741ec5f9e284ab325109c00330d2613aae14891ff20acaa
93800748599,0453708a1b1d2499c741ec5f9e284ab325109c00330d2613aae14891ff20acaa
93800472930,0453708a1b1d2499c741ec5f9e284ab325109c00330d2613aae14891ff20acaa
93800062610,046925a633f737eb2e968097b81af22b6edc26f662c3af11d4fc3d15bc3f761b
93800471278,046fbf43efc5ab38fd54adac07f4e0ca78142ac67d9b65b8ca6f6621aa8e98a1
93800376944,04779fbffeac7eebc277820d38c8ded6aa2753152651f13a8f6be7a02fd7c367
93800941577,0477e1a07eaf9e1907968d42c899e30e780dd51d471385a63359605adc9f655c
93800935141,0477e1a07eaf9e1907968d42c899e30e780dd51d471385a63359605adc9f655c
93800623092,048a3fb148d7e523e8302c04b8cff6001e1fcbb14d9967856a7145a150a3703f
93800744841,048a3fb148d7e523e8302c04b8cff6001e1fcbb14d9967856a7145a150a3703f
93800526370,048a3fb148d7e523e8302c04b8cff6001e1fcbb14d9967856a7145a150a3703f
93800856185,048a3fb148d7e523e8302c04b8cff6001e1fcbb14d9967856a7145a150a3703f
93800396121,048d4f934bee79ed987eea79256be28479e36613f5f077c89ef6ae9cde3486ac
93800235627,048d4f934bee79ed987eea79256be28479e36613f5f077c89ef6ae9cde3486ac
93800251847,048d4f934bee79ed987eea79256be28479e36613f5f077c89ef6ae9cde3486ac
93800257417,04b4f72d2f61f76ed6471d5c5f6c1e230cb986865ed38951af0030740120b350
93800919609,04b77d9fc3b0b402df5c869171a4c253dc3973538261a01043f91f5cd9a67c87
93800763839,04b83488cdfa5f45d3d6fdef758f1923a77c5c5b0b2cb69c30d2dadb43ce03f5
93800949219,04c8815a2cc564f724e1d149dc108c6c0ded2bd80b002a7ac592124744063c1a
93800128869,04c8815a2cc564f724e1d149dc108c6c0ded2bd80b002a7ac592124744063c1a
93800970437,04d42ca8467148976b8dc730e76715485568a04190107bdd8227b520f245411b
93800977909,04e5f3aa5b7c202f82e7c1caf3c9ddbf50b340a16301ada27be049717abc457e
93800643362,0505386e588b3cb3ab6ae5acd01f02593645f52248719e93cc3a886223bed154
93800857512,0508db55d2442c64ae5e287211343f70a1946bbd8a1948477dafc0aab7a0530d
93800568871,050a6ff76d797229fcc2f9bd917e6ca543a0194ee34016e574144a1b821cff33
93800316630,050a6ff76d797229fcc2f9bd917e6ca543a0194ee34016e574144a1b821cff33
93800002118,050a6ff76d797229fcc2f9bd917e6ca543a0194ee34016e574144a1b821cff33
93800596979,051f51beaa3b622e2ec2f46e762622d4ee2b9ea6ef05764fd17de6f294b16428
93800002039,052e56e202c9944b7e97713959f5ba426c25d753f56152e887bb1fde0de49ab5
93800096591,052e56e202c9944b7e97713959f5ba426c25d753f56152e887bb1fde0de49ab5
93800972263,05313a21435217e270beb44edac8198935a7615846bd9674c655f8f889b5ddff
93800878750,055ea335467b43c94a4e70fc6100f4c69c4afe7164ca760bfe961470089c5c56
93800151990,055ebf6010f40bfab007f69cdf36087f96b3e5d54932db712ad30832a940710b
93800981861,056096bb1a9e2c72864e9c7318629af9c164825a41eee19b30532819376f08b3
93800467449,056c6975e3b18b53503e113be8cf16865aa023265b0256f2f4326ce7177e0709
93800988752,056dbe9ea3eb6ab58e8958783dca64c66d52d32a8dda3706d76afd579975acff
93800396887,0571aa19f8a58e3c19f8ef7e9cf8d65fd8067968b05b08d310a50a9ebb7abcf8
93800806505,058bca8c309c9998ec99692ac325433fd28800d962e7f7cbc9501c8bba462666
93800972886,058bca8c309c9998ec99692ac325433fd28800d962e7f7cbc9501c8bba462666
93800159058,0591f356f5332b443b5041b9a266333df77f0f0e8aea32eae4d9288948c0cda7
93800431973,059c59b16f1458dd1741bdb8d07fe8ada7f893291a35c9c7a1318931997a7c7d
93800296162,059cb83c929ca1b64c22b006b6fb9e231103b2956f0d9eee5cd8e270742d2c07
93800195597,05b20adc43b4b8f76a2f5a940eebcd87a4111ac1f77481495a8032556ac9effd
93800313802,05b3857fda34e2cba47943f765e4dddc6da41b0e50f5adf4df141923b70fb246
93800247419,05c322371f31058386ac8296bee66d84f24f8a5733d21ddfc6a18804a30161e2
93800971766,05ced55b65de6cf869a5e277e3419ca9285ea6de4bd9de5115231b7e39ffc6e9
93800896420,05e1735175af41111b69b57a5fe01cbed5705557a500ebcc6f89fb457b55c9e2
93800358493,05e5712686012f394e40ab55e996a03229b412d221a29fe04fe419e1f8b55819
93800869510,05e5712686012f394e40ab55e996a03229b412d221a29fe04fe419e1f8b55819
93800006624,05ec797a76e12f835ea46687d5aac9e668cd5d505e12c547191cc7218e9e89f3
93800812925,05ec797a76e12f835ea46687d5aac9e668cd5d505e12c547191cc7218e9e89f3
93800064074,05f423a7ea1b6fb8ce22d986228c0e8f3f96e522fbfba0d9156d9b49936a226d
93800613357,0602335146b6b0004b6430031bc92e165bde83f9935bbe0ff06db3648180e385
93800652911,0602335146b6b0004b6430031bc92e165bde83f9935bbe0ff06db3648180e385
93800369763,06085249964acd0a5e2ff75b7bb802a8c52824f596153f02732485208c1b61ba
93800857293,060da770d7e84c92ba632f39d68b19ea3cbe182fbf84d54f2a52add1d429ec8b
93800540144,06126b46a8eaab8d32bae47c97418ff43deb7523c0a242b4c9c9fec8a6174bda
93800043643,06126b46a8eaab8d32bae47c97418ff43deb7523c0a242b4c9c9fec8a6174bda
93800577510,06126b46a8eaab8d32bae47c97418ff43deb7523c0a242b4c9c9fec8a6174bda
93800395828,0616fee77ca58ac30172730735969c6dbb5d2a0a881cd31a0f603bbb42f1285f
93800654363,062d479fde0a12ea1c0cc1230462ca5b5096e523eba4c7184fbe351c56f51c85
93800869837,0657a3e362156c5211b1c26e5fc4246697bcce2d441092780881c45ff770cf19
93800651186,0657a3e362156c5211b1c26e5fc4246697bcce2d441092780881c45ff770cf19
93800510338,065d4fc3484dfa2da05e5c09b1669903dcea4d9d04a2e256a2ed4826dd8b35aa
93800432838,0673c4242e4e109aad02027e42e25eebad9f3d417c107d78c5118415630a5828
93800323883,0680cbd9ffc0509e266b9b934db04a76ae91632e9cefac3e21f7cea1bca9fe88
93800966969,0698a636ff95dfc012ff84c19ab0afee9ee2e395c8173f921f6be1fd461841cb
93800931057,0698a636ff95dfc012ff84c19ab0afee9ee2e395c8173f921f6be1fd461841cb
93800170734,069c936c8f00e80c5b8cd9ef044cba3e97f3a65adcf3b4b287cfef0acacc5ff4
93800640886,069c936c8f00e80c5b8cd9ef044cba3e97f3a65adcf3b4b287cfef0acacc5ff4
93800457262,06a953679a729601c4f49d8c9f5cba982a6e79a474362f1acbf986134d184fe2
93800928170,06afccf97942bf1438c0025fd473f20fbe92030c045e34db0acdf6fce59e0fcb
93800715477,06afccf97942bf1438c0025fd473f20fbe92030c045e34db0acdf6fce59e0fcb
93800764261,06afccf97942bf1438c0025fd473f20fbe92030c045e34db0acdf6fce59e0fcb
93800682338,06bd2f58ece9759a2cd753b352a8b7c4c75baea692672d05656248b987efaff9
93800258686,06d0a204e4365ac4f924a539260174250b414bc478b7177675c65b4af9809b9c
93800277338,06d0a204e4365ac4f924a539260174250b414bc478b7177675c65b4af9809b9c
93800149384,06d1f172adf88362b23cebe91a0c2a104865255537b5289cad5ec30809548e61
93800925209,06d4a039caaec09e1286a636ff47d378c20c067b9d7a68fe056141566f3981b8
93800630431,06d630e58eee87119219996b4100542d91fa7a0b189ba08005c4f62d33bab541
93800242167,06db8e98b262d59f347b86da5ff85a5bda0eb22d72e3bace0dd854bff1649bdf
93800343911,06dbed8e822c209966870ea319067324e79647382f5567f4da5a83e876b7ada6
93800586331,06dcd481811bb7300c6e60d62461d5dd05835decbf2f1808ae65bd8a7d92f1ff
93800693257,06ffac66a9ba6de72f5f3ae07c9176fac6e3f2b95fc11b7447eabab10035dd24
93800417318,0704c2b56d8bd449d372112e96a9b91120fad81ff441a84adfe9fd9fd4af406b
93800862190,0704c2b56d8bd449d372112e96a9b91120fad81ff441a84adfe9fd9fd4af406b
93800229076,070c08a4883ec6f817d0b2c79086428077c55182bc8fa21cd860f3447f07ec83
93800148751,071856c3db2a06f0454f2eac28589333f05572c5853c009f87513c9a5aced06d
93800728833,071f3eb08e1a590e4af7ea71258de248fd44d066ac8c48e57248c928047663f8
93800744530,07262cdc8eff3b5d686ec5e5e7dba9bf144ab166894e87f44a2edef85ecef44c
93800564054,0731b7b62f80c612b28afcf304dd0452c8187a25a943fb1c81a903d41bb1d5fc
93800448711,07471ea14256c96c3e6c9ba21d6db4cfe44f40f65791917c718044ff1216ac0e
93800743550,074e5246c1b87c378a62317e938e48ed2b186ba951ac237442f6f837a6e59cb3
93800652913,074e5246c1b87c378a62317e938e48ed2b186ba951ac237442f6f837a6e59cb3
93800196320,0751e46e1795b880837252226e37864ff0de91be8fe5db7c7ce0a4bed816d831
93800056379,075f02a367237603a9a95a329a8eb834076ca6b751946152b944705330b395ea
93800637534,0776455f76d5527c5525d9c79dd89749507088d0d6c6412d215c915ac4f2c348
93800622669,077b139344e5fb61bb8337757a2fa61c37c93d01508f58a608449ac8aef2e613
93800925433,077b139344e5fb61bb8337757a2fa61c37c93d01508f58a608449ac8aef2e613
93800452991,0788a3fcf1a7eb1ab54357cc69a2c0ccc6d4a1a7fad244db01049e22141b3775
93800941437,0788a3fcf1a7eb1ab54357cc69a2c0ccc6d4a1a7fad244db01049e22141b3775
93800155871,078b7306c3118c9290b212a1c3d6186dc42a30ad7759683212c009592d400ff2
93800033396,078b7306c3118c9290b212a1c3d6186dc42a30ad7759683212c009592d400ff2
93800032912,078b7306c3118c9290b212a1c3d6186dc42a30ad7759683212c009592d400ff2
93800402460,078b7306c3118c9290b212a1c3d6186dc42a30ad7759683212c009592d400ff2
93800162505,0793146a9236bd09e371779ad95aa4d81e9651e2272d2c5f27c19fe7e6a95936
93800773033,07b2791e9af908a2a61c77190a21bb65b5e495860ba5f9b79ea3e25450874a9e
93800938240,07bba10949f65bf9373ae7472748183091e3e286dfde4a25d42f5912c63a6355
93800757910,07c114b8bf67459201aa57d4a7acf0cddfe27ee91f23e92b83a79c0568bdbdf3
93800840224,07d34f131254ca35598c31a9fdb6b336d307cd0f928c8eee477f0a270ad6b2a9
93800502957,07d34f131254ca35598c31a9fdb6b336d307cd0f928c8eee477f0a270ad6b2a9
93800599970,07d6776cb173cd50b7b00a4ed63e8ced2949da6f3fcaef998e0d14ebde0e8713
93800162492,07d6776cb173cd50b7b00a4ed63e8ced2949da6f3fcaef998e0d14ebde0e8713
